933 3411 5409 0 83 1097
934 3431 5351 0 87 1131
935 3320 5515 0 48 1117
936 3438 5354 0 67 1141
937 3463 5344 0 90 1103
938 3303 5503 0 58 1136
939 3360 5401 0 58 1181
940 3335 5453 0 109 1103
941 3397 5383 0 104 1116
942 3556 5220 0 78 1146
943 3382 5407 0 95 1116
944 3416 5367 0 99 1118
945 3423 5319 0 112 1146
946 3429 5295 0 137 1139
947 3637 5185 0 80 1098
948 3337 5470 0 106 1087
949 3468 5340 0 65 1127
950 3451 5304 0 144 1101
951 3193 5598 0 56 1153
952 3362 5405 0 98 1135
953 3371 5458 0 81 1090
954 3291 5482 0 73 1154
955 3589 5254 0 85 1072
956 3379 5338 0 120 1163
957 3724 5025 0 164 1087
958 3394 5425 0 56 1125
959 3426 5355 0 81 1138
960 3313 5466 0 77 1144
961 3375 5386 0 112 1127
962 3457 5321 0 101 1121
963 3558 5260 0 71 1111
964 3526 5265 0 82 1127
965 3524 5269 0 120 1087
966 3446 5323 0 61 1170
967 3296 5456 0 88 1160
968 3340 5456 0 88 1116
969 3606 5171 0 148 1075
970 3229 5536 0 77 1158
971 3389 5438 0 74 1099
972 3363 5451 0 84 1102
973 3444 5292 0 111 1153
974 3433 5361 0 94 1112
975 3433 5331 0 87 1149
976 3467 5319 0 78 1136
977 3614 5220 0 57 1109
978 3241 5494 0 97 1168
979 3155 5524 0 68 1253
980 3405 5459 0 76 1060
981 3409 5424 0 64 1103
982 3411 5373 0 70 1146
983 3710 5134 0 76 1080
984 3516 5343 0 57 1084
985 3403 5358 0 83 1156
986 3415 5370 0 69 1146
987 3370 5481 0 54 1095
988 3366 5442 0 82 1110
989 3341 5458 0 55 1146
990 3411 5381 0 86 1122
991 3513 5297 0 75 1115
992 3166 5603 0 59 1172
993 3432 5288 0 101 1179
994 3452 5343 0 81 1124
995 3551 5327 0 59 1063
996 3688 5138 0 98 1076
997 3456 5370 0 70 1104
998 3429 5378 0 68 1125
999 3472 5384 0 82 1062
